name,author,img_paths,bounding_boxes,text
Wild,Jay Griffiths,dataset\adjusted_dataset\Travel-Holiday-Guides\0000532.jpg,"[[[40, 110], [480, 110], [480, 210], [40, 210]]]","[""WILD""]"
Lonely Planet Australia Planning Map,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000533.jpg,"[[[22, 119], [404, 119], [404, 164], [22, 164]]]","[""Planning Mzp""]"
"Tracks: a Woman's Solo Trek across 1, 700 Miles of Australian Outback",Robyn Davidson,dataset\adjusted_dataset\Travel-Holiday-Guides\0000534.jpg,[],[]
The Travels of Ibn Battutah,Tim Mackintosh-Smith,dataset\adjusted_dataset\Travel-Holiday-Guides\0000535.jpg,"[[[164, 44], [374, 44], [374, 72], [164, 72]]]","[""TTATFLs""]"
The Grand Tour Guide to the World,Jeremy Clarkson,dataset\adjusted_dataset\Travel-Holiday-Guides\0000536.jpg,[],[]
In Patagonia,Bruce Chatwin,dataset\adjusted_dataset\Travel-Holiday-Guides\0000537.jpg,"[[[238, 414], [382, 414], [382, 438], [238, 438]]]","[""Gh lat""]"
Venice,Jan Morris,dataset\adjusted_dataset\Travel-Holiday-Guides\0000538.jpg,"[[[213, 171], [417, 171], [417, 215], [213, 215]]]","[""cce""]"
Great British Railway Journeys,Charlie Bunce,dataset\adjusted_dataset\Travel-Holiday-Guides\0000539.jpg,"[[[83, 181], [415, 181], [415, 225], [83, 225]]]","[""JoURNEYS""]"
Teach Yourself Complete Danish,Bente Elsworth,dataset\adjusted_dataset\Travel-Holiday-Guides\0000540.jpg,"[[[57, 61], [449, 61], [449, 125], [57, 125]]]","[""COMPLETE""]"
"An Odyssey: A Father, A Son and an Epic",Daniel Mendelsohn,dataset\adjusted_dataset\Travel-Holiday-Guides\0000541.jpg,"[[[35, 140], [464, 140], [464, 200], [35, 200]]]","[""ODY SSE ""]"
Lonely Planet Sweden,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000542.jpg,"[[[64, 77], [449, 77], [449, 151], [64, 151]]]","[""Sweden""]"
The Persian Expedition,Xenophon,dataset\adjusted_dataset\Travel-Holiday-Guides\0000543.jpg,"[[[169, 417], [341, 417], [341, 437], [169, 437]]]","[""e4opaon""]"
Japan by Rail,Ramsey Zarifeh,dataset\adjusted_dataset\Travel-Holiday-Guides\0000544.jpg,"[[[90, 30], [411, 30], [411, 132], [90, 132]]]","[""Japan""]"
DK Eyewitness Travel Guide New York City,DK Eyewitness,dataset\adjusted_dataset\Travel-Holiday-Guides\0000545.jpg,"[[[33, 119], [476, 119], [476, 159], [33, 159]]]","[""NEYYYORK CITY""]"
BBC SPANISH PHRASE BOOK & DICTIONARY,Carol Stanley,dataset\adjusted_dataset\Travel-Holiday-Guides\0000546.jpg,"[[[30, 200], [292, 200], [292, 232], [30, 232]]]","[""Phrase Book""]"
A Walk In The Woods,Bill Bryson,dataset\adjusted_dataset\Travel-Holiday-Guides\0000547.jpg,"[[[70, 176], [454, 176], [454, 248], [70, 248]]]","[""VOoDs""]"
Slim Aarons: Women,Slim Aarons,dataset\adjusted_dataset\Travel-Holiday-Guides\0000548.jpg,"[[[145, 25], [505, 25], [505, 63], [145, 63]]]","[""Hehd_L7o: E""]"
City Atlas,Martin Haake,dataset\adjusted_dataset\Travel-Holiday-Guides\0000549.jpg,"[[[183, 145], [327, 145], [327, 189], [183, 189]]]","[""ATLAS""]"
Lonely Planet Slovenia,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000550.jpg,"[[[55, 81], [461, 81], [461, 149], [55, 149]]]","[""Slovenia""]"
Britain's 100 Best Railway Stations,Simon Jenkins,dataset\adjusted_dataset\Travel-Holiday-Guides\0000551.jpg,"[[[33, 441], [481, 441], [481, 481], [33, 481]]]","[""RAILWAY STATIONS""]"
The Lost City of Z,David Grann,dataset\adjusted_dataset\Travel-Holiday-Guides\0000552.jpg,"[[[287, 339], [367, 339], [367, 355], [287, 355]]]","[""Ttt""]"
"Don't Sleep, There are Snakes",Daniel Everett,dataset\adjusted_dataset\Travel-Holiday-Guides\0000553.jpg,"[[[52, 68], [477, 68], [477, 165], [52, 165]]]","[""DON'T SLEER""]"
Places We Swim,Dillon Seitchik-Reardon,dataset\adjusted_dataset\Travel-Holiday-Guides\0000554.jpg,"[[[21, 139], [411, 139], [411, 201], [21, 201]]]","[""PLACES WE SWIM""]"
A Year in Japan,Kate T. Williamson,dataset\adjusted_dataset\Travel-Holiday-Guides\0000555.jpg,[],[]
Paint by Sticker: Travel,Workman Publishing,dataset\adjusted_dataset\Travel-Holiday-Guides\0000556.jpg,"[[[53, 7], [465, 7], [465, 91], [53, 91]]]","[""PAINT BY""]"
Vargic's Miscellany of Curious Maps,Martin Vargic,dataset\adjusted_dataset\Travel-Holiday-Guides\0000557.jpg,"[[[168, 138], [354, 138], [354, 162], [168, 162]]]","[""MLISCELLIN UF""]"
Stephen Fry in America,Stephen Fry,dataset\adjusted_dataset\Travel-Holiday-Guides\0000558.jpg,"[[[7, 162], [500, 162], [500, 228], [7, 228]]]","[""Stephen Fryin""]"
Lonely Planet's Ultimate Eatlist,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000559.jpg,"[[[124, 176], [423, 176], [423, 269], [124, 269]]]","[""ULTIMATE""]"
Lonely Planet Melbourne & Victoria,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000560.jpg,"[[[43, 79], [471, 79], [471, 139], [43, 139]]]","[""Melbourne""]"
DK Eyewitness Travel Guide Sicily,,dataset\adjusted_dataset\Travel-Holiday-Guides\0000561.jpg,"[[[14, 48], [424, 48], [424, 126], [14, 126]]]","[""SICILY""]"
Lonely Planet Andalucia,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000562.jpg,"[[[43, 79], [471, 79], [471, 145], [43, 145]]]","[""Andalucia""]"
Kyoto,Tyler Brule,dataset\adjusted_dataset\Travel-Holiday-Guides\0000563.jpg,"[[[110, 56], [311, 56], [311, 137], [110, 137]]]","[""Kyoto""]"
"Lonely Planet Cancun, Cozumel & the Yucatan",Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000564.jpg,"[[[32, 118], [478, 118], [478, 170], [32, 170]]]","[""Cozumel & the""]"
Lonely Planet Pocket Moscow & St Petersburg,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000565.jpg,"[[[100, 116], [412, 116], [412, 146], [100, 146]]]","[""St petersbuRG""]"
The Lost City of the Monkey God,Douglas Preston,dataset\adjusted_dataset\Travel-Holiday-Guides\0000566.jpg,"[[[34, 237], [485, 237], [485, 327], [34, 327]]]","[""MONKEY""]"
Jungle,Yossi Ghinsberg,dataset\adjusted_dataset\Travel-Holiday-Guides\0000567.jpg,"[[[15, 296], [488, 296], [488, 408], [15, 408]]]","[""JunGLE""]"
Finding George Orwell in Burma,Emma Larkin,dataset\adjusted_dataset\Travel-Holiday-Guides\0000568.jpg,"[[[23, 78], [345, 78], [345, 116], [23, 116]]]","[""Fudig Seory enell""]"
Lonely Planet Best of Portugal,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000569.jpg,"[[[53, 145], [469, 145], [469, 207], [53, 207]]]","[""PORTUGAE""]"
A House in Fez,Suzanna Clarke,dataset\adjusted_dataset\Travel-Holiday-Guides\0000570.jpg,"[[[75, 75], [445, 75], [445, 137], [75, 137]]]","[""A House""]"
Boomerang,Michael Lewis,dataset\adjusted_dataset\Travel-Holiday-Guides\0000571.jpg,"[[[34, 410], [482, 410], [482, 464], [34, 464]]]","[""BOOMERANG""]"
The Last Days of the Bus Club,Chris Stewart,dataset\adjusted_dataset\Travel-Holiday-Guides\0000572.jpg,"[[[76, 124], [429, 124], [429, 200], [76, 200]]]","[""LASLLAIS""]"
Long Way Round,Ewan McGregor,dataset\adjusted_dataset\Travel-Holiday-Guides\0000573.jpg,"[[[305, 337], [491, 337], [491, 381], [305, 381]]]","[""Round""]"
Lonely Planet Australian Language & Culture,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000574.jpg,"[[[39, 78], [472, 78], [472, 138], [39, 138]]]","[""Australian""]"
Lonely Planet Pocket Paris,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000575.jpg,"[[[116, 106], [398, 106], [398, 178], [116, 178]]]","[""PARIS""]"
Iceland,National Geographic Maps,dataset\adjusted_dataset\Travel-Holiday-Guides\0000576.jpg,"[[[135, 61], [377, 61], [377, 97], [135, 97]]]","[""Iceland""]"
DK Eyewitness Travel Guide Sri Lanka,DK Publishing,dataset\adjusted_dataset\Travel-Holiday-Guides\0000577.jpg,"[[[156, 3], [344, 3], [344, 24], [156, 24]]]","[""BIYITNESS""]"
Wine Trails - Australia & New Zealand,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000578.jpg,"[[[47, 130], [448, 130], [448, 169], [47, 169]]]","[""WustraliL & NEL zexlanD""]"
Secret Gardens of the Cotswolds,Victoria Summerley,dataset\adjusted_dataset\Travel-Holiday-Guides\0000579.jpg,"[[[21, 435], [295, 435], [295, 477], [21, 477]]]","[""COTSWOLDS""]"
Lonely Planet Ireland's Best Trips,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000580.jpg,"[[[119, 237], [393, 237], [393, 277], [119, 277]]]","[""BEST TRIPS""]"
Although Of Course You End Up Becoming Yourself,David Lipsky,dataset\adjusted_dataset\Travel-Holiday-Guides\0000581.jpg,"[[[226, 150], [454, 150], [454, 198], [226, 198]]]","[""YODRSELF""]"
You Only Live Once,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000582.jpg,"[[[167, 277], [355, 277], [355, 361], [167, 361]]]","[""ONCE""]"
A Leg to Stand On,Oliver Sacks,dataset\adjusted_dataset\Travel-Holiday-Guides\0000583.jpg,"[[[109, 393], [303, 393], [303, 431], [109, 431]]]","[""Sand""]"
Lonely Planet Southern Africa,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000584.jpg,"[[[37, 79], [477, 79], [477, 145], [37, 145]]]","[""Southern""]"
French Revolutions,Tim Moore,dataset\adjusted_dataset\Travel-Holiday-Guides\0000585.jpg,"[[[67, 9], [421, 9], [421, 71], [67, 71]]]","[""FRENcH""]"
Man-Eaters of Kumaon,Jim Corbett,dataset\adjusted_dataset\Travel-Holiday-Guides\0000586.jpg,"[[[30, 143], [440, 143], [440, 167], [30, 167]]]","[""N~N-NXTRRROFKUNON""]"
You Are Here,Katharine Harmon,dataset\adjusted_dataset\Travel-Holiday-Guides\0000587.jpg,"[[[304, 110], [445, 110], [445, 159], [304, 159]]]","[""HERE""]"
Essential Dutch Grammar,Henry R. Stern,dataset\adjusted_dataset\Travel-Holiday-Guides\0000588.jpg,"[[[127, 57], [373, 57], [373, 99], [127, 99]]]","[""ESSENTIAL""]"
DK Eyewitness Travel Guide Portugal,DK Eyewitness,dataset\adjusted_dataset\Travel-Holiday-Guides\0000589.jpg,"[[[34, 112], [473, 112], [473, 168], [34, 168]]]","[""PORTUGAL""]"
Lonely Planet Mallorca,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000590.jpg,"[[[46, 76], [472, 76], [472, 150], [46, 150]]]","[""Mallorca""]"
Lonely Planet Finland,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000591.jpg,"[[[64, 78], [448, 78], [448, 158], [64, 158]]]","[""Finland""]"
A Long Way Home,Saroo Brierley,dataset\adjusted_dataset\Travel-Holiday-Guides\0000592.jpg,"[[[34, 52], [482, 52], [482, 104], [34, 104]]]","[""A LONG WAY HOME""]"
Seven Years in Tibet,Heinrich Harrer,dataset\adjusted_dataset\Travel-Holiday-Guides\0000593.jpg,"[[[274, 114], [458, 114], [458, 146], [274, 146]]]","[""YiAR $""]"
Albania,Gillian Gloyer,dataset\adjusted_dataset\Travel-Holiday-Guides\0000594.jpg,"[[[108, 24], [350, 24], [350, 74], [108, 74]]]","[""Albania""]"
DK Eyewitness Travel Guide Seville and Andalucia,DK Eyewitness,dataset\adjusted_dataset\Travel-Holiday-Guides\0000595.jpg,"[[[105, 95], [403, 95], [403, 137], [105, 137]]]","[""& Andalucia""]"
Lonely Planet Africa,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000596.jpg,"[[[62, 76], [462, 76], [462, 172], [62, 172]]]","[""Africa""]"
How Hard Can It Be?,Jeremy Clarkson,dataset\adjusted_dataset\Travel-Holiday-Guides\0000597.jpg,"[[[152, 389], [488, 389], [488, 443], [152, 443]]]","[""can it be?""]"
Essential Portuguese Grammar,Alexander Da R Prista,dataset\adjusted_dataset\Travel-Holiday-Guides\0000598.jpg,"[[[26, 92], [479, 92], [479, 157], [26, 157]]]","[""PORTUGUESE""]"
I Never Knew That About London,Christopher Winn,dataset\adjusted_dataset\Travel-Holiday-Guides\0000599.jpg,"[[[241, 139], [395, 139], [395, 155], [241, 155]]]","[""Cattatt""]"
Material World,Peter Menzel,dataset\adjusted_dataset\Travel-Holiday-Guides\0000600.jpg,"[[[38, 218], [284, 218], [284, 242], [38, 242]]]","[""M ATERTa L""]"
Lonely Planet Denmark,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000601.jpg,"[[[43, 79], [480, 79], [480, 152], [43, 152]]]","[""Denmarkl""]"
The Travels,Marco Polo,dataset\adjusted_dataset\Travel-Holiday-Guides\0000602.jpg,,
The Road to Oxiana,Robert Byron,dataset\adjusted_dataset\Travel-Holiday-Guides\0000603.jpg,"[[[155, 443], [353, 443], [353, 463], [155, 463]]]","[""J Rdtt""]"
Paris,Monocle,dataset\adjusted_dataset\Travel-Holiday-Guides\0000604.jpg,"[[[50, 54], [245, 54], [245, 108], [50, 108]]]","[""Paris""]"
Vanishing Cornwall,Daphne du Maurier,dataset\adjusted_dataset\Travel-Holiday-Guides\0000605.jpg,"[[[32, 409], [221, 409], [221, 477], [32, 477]]]","[""Vaang""]"
The National Trust Book of Scones,Sarah Clelland,dataset\adjusted_dataset\Travel-Holiday-Guides\0000606.jpg,"[[[86, 36], [512, 36], [512, 124], [86, 124]]]","[""Book of""]"
500 Hidden Secrets of London,Tom Greig,dataset\adjusted_dataset\Travel-Holiday-Guides\0000607.jpg,"[[[108, 188], [398, 188], [398, 214], [108, 214]]]","[""Ik S00 Hudlln St5t 5""]"
Journeys of a Lifetime,National Geographic,dataset\adjusted_dataset\Travel-Holiday-Guides\0000608.jpg,"[[[5, 84], [495, 84], [495, 177], [5, 177]]]","[""JOURNEYS""]"
Lonely Planet Vancouver,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000609.jpg,"[[[36, 78], [481, 78], [481, 144], [36, 144]]]","[""Vancouver""]"
A Time to Keep Silence,Patrick Leigh Fermor,dataset\adjusted_dataset\Travel-Holiday-Guides\0000610.jpg,"[[[33, 367], [499, 367], [499, 427], [33, 427]]]","[""STLENCE""]"
Lonely Planet Istanbul,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000611.jpg,"[[[57, 75], [458, 75], [458, 151], [57, 151]]]","[""Istanbul""]"
Sushi and Beyond,Michael Booth,dataset\adjusted_dataset\Travel-Holiday-Guides\0000612.jpg,"[[[93, 373], [415, 373], [415, 409], [93, 409]]]","[""What IB Japaness knowi""]"
Lonely Planet Make My Day New York City,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000613.jpg,"[[[33, 116], [479, 116], [479, 161], [33, 161]]]","[""NEW YORKCITY""]"
Adrift,Steven Callahan,dataset\adjusted_dataset\Travel-Holiday-Guides\0000614.jpg,"[[[49, 49], [466, 49], [466, 115], [49, 115]]]","[""Ad RIFT""]"
The 50 Greatest Walks of the World,Barry Stone,dataset\adjusted_dataset\Travel-Holiday-Guides\0000615.jpg,"[[[126, 108], [387, 108], [387, 140], [126, 140]]]","[""GREATEST""]"
Black Lamb and Grey Falcon,Rebecca West,dataset\adjusted_dataset\Travel-Holiday-Guides\0000616.jpg,"[[[260, 104], [372, 104], [372, 132], [260, 132]]]","[""Lamb""]"
Maori at Home,Scotty Morrison,dataset\adjusted_dataset\Travel-Holiday-Guides\0000617.jpg,"[[[51, 19], [468, 19], [468, 117], [51, 117]]]","[""MZORI""]"
The Atlas of Beauty,Mihaela Noroc,dataset\adjusted_dataset\Travel-Holiday-Guides\0000618.jpg,"[[[13, 391], [503, 391], [503, 429], [13, 429]]]","[""THe ATLAS OF BEAUTY""]"
Food Trails,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000619.jpg,"[[[45, 51], [469, 51], [469, 143], [45, 143]]]","[""FOOD TRAILS""]"
Lonely Planet Pocket Barcelona,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000620.jpg,"[[[33, 113], [481, 113], [481, 173], [33, 173]]]","[""BARCELONA""]"
Lonely Planet Pocket Singapore,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000621.jpg,"[[[29, 113], [485, 113], [485, 173], [29, 173]]]","[""SINGAPORE""]"
"Lonely Planet Oman, UAE & Arabian Peninsula",Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000622.jpg,"[[[129, 165], [385, 165], [385, 203], [129, 203]]]","[""Peninsula""]"
Foreign Correspondence,Geraldine Brooks,dataset\adjusted_dataset\Travel-Holiday-Guides\0000623.jpg,"[[[31, 178], [355, 241], [330, 336], [6, 274]]]","[""QRESEO >""]"
"Roads To Sata, The: A 2000-mile Walk Through Japan",Alan Booth,dataset\adjusted_dataset\Travel-Holiday-Guides\0000624.jpg,"[[[51, 203], [456, 203], [456, 258], [51, 258]]]","[""TheRoads I Sata""]"
Lonely Planet Wales,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000625.jpg,"[[[80, 75], [439, 75], [439, 163], [80, 163]]]","[""Wales""]"
BBC ITALIAN PHRASE BOOK & DICTIONARY,Carol Stanley,dataset\adjusted_dataset\Travel-Holiday-Guides\0000626.jpg,"[[[30, 200], [292, 200], [292, 232], [30, 232]]]","[""ptabe Boot""]"
Ibn Fadlan and the Land of Darkness,Ibn Fadlan,dataset\adjusted_dataset\Travel-Holiday-Guides\0000627.jpg,"[[[78, 435], [434, 435], [434, 462], [78, 462]]]","[""Tfuunanrtlrdtou""]"
Travel with Children,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000628.jpg,"[[[86, 69], [428, 69], [428, 136], [86, 136]]]","[""Travelwith""]"
DK Eyewitness Travel Guide Spain,DK Eyewitness,dataset\adjusted_dataset\Travel-Holiday-Guides\0000629.jpg,"[[[91, 57], [414, 57], [414, 160], [91, 160]]]","[""Spain""]"
Lonely Planet Nepali Phrasebook & Dictionary,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000630.jpg,"[[[48, 160], [462, 160], [462, 186], [48, 186]]]","[""PhmrseBOO  &Dictionamt""]"
Three Ways to Capsize a Boat,Chris Stewart,dataset\adjusted_dataset\Travel-Holiday-Guides\0000631.jpg,"[[[34, 330], [376, 330], [376, 406], [34, 406]]]","[""C4PSIze""]"
Lie With Me,Sabine Durrant,dataset\adjusted_dataset\Travel-Holiday-Guides\0000632.jpg,"[[[121, 407], [433, 407], [433, 512], [121, 512]]]","[""RINE IRHASI""]"
No Reservations,Anthony Bourdain,dataset\adjusted_dataset\Travel-Holiday-Guides\0000633.jpg,"[[[126, 37], [487, 37], [487, 126], [126, 126]]]","[""RESERVATIONS""]"
Lonely Planet Pocket Hong Kong,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000634.jpg,"[[[61, 89], [454, 89], [454, 142], [61, 142]]]","[""HONG KONG""]"
Lonely Planet Western Europe,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000635.jpg,"[[[102, 78], [410, 78], [410, 132], [102, 132]]]","[""Western""]"
Transit Maps of the World,Mark Ovenden,dataset\adjusted_dataset\Travel-Holiday-Guides\0000636.jpg,"[[[14, 438], [258, 438], [258, 486], [14, 486]]]","[""ofthe World""]"
Oxford IB Diploma Programme: Geography Course Companion,Garrett Nagle,dataset\adjusted_dataset\Travel-Holiday-Guides\0000637.jpg,"[[[64, 303], [455, 303], [455, 367], [64, 367]]]","[""GEOGRAPHY""]"
Walking the Camino,Tony Kevin,dataset\adjusted_dataset\Travel-Holiday-Guides\0000638.jpg,"[[[25, 129], [485, 129], [485, 197], [25, 197]]]","[""CRMINO""]"
Five Quarters,Rachel Roddy,dataset\adjusted_dataset\Travel-Holiday-Guides\0000639.jpg,"[[[120, 58], [393, 58], [393, 99], [120, 99]]]","[""QUARTERB""]"
Lonely Planet Pocket Madeira,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000640.jpg,"[[[112, 89], [403, 89], [403, 139], [112, 139]]]","[""MADEIRA""]"
Hong Kong,Monocle,dataset\adjusted_dataset\Travel-Holiday-Guides\0000641.jpg,"[[[42, 42], [489, 42], [489, 115], [42, 115]]]","[""Hong Kong""]"
The Night Tiger,Yangsze Choo,dataset\adjusted_dataset\Travel-Holiday-Guides\0000642.jpg,"[[[14, 176], [498, 176], [498, 252], [14, 252]]]","[""NIGAT TIGER""]"
Lonely Planet Great Britain's Best Trips,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000643.jpg,"[[[119, 239], [393, 239], [393, 277], [119, 277]]]","[""BEST TRIPS""]"
Eat Pray Love,Elizabeth Gilbert,dataset\adjusted_dataset\Travel-Holiday-Guides\0000644.jpg,"[[[149, 381], [495, 381], [495, 425], [149, 425]]]","[""PRAY LOYE""]"
No Way Down,Graham Bowley,dataset\adjusted_dataset\Travel-Holiday-Guides\0000645.jpg,"[[[144, 256], [392, 256], [392, 288], [144, 288]]]","[""ANd DEATH DN""]"
Lonely Planet Caribbean Islands,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000646.jpg,"[[[33, 79], [481, 79], [481, 143], [33, 143]]]","[""Caribbean""]"
Lonely Planet Pocket Marrakesh,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000647.jpg,"[[[56, 92], [458, 92], [458, 140], [56, 140]]]","[""MARRAKESH""]"
Lonely Planet Best of Italy,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000648.jpg,"[[[141, 149], [355, 149], [355, 201], [141, 201]]]","[""ITALT""]"
"kate spade new york: places to go, people to see",Kate Spade,dataset\adjusted_dataset\Travel-Holiday-Guides\0000649.jpg,[],[]
The Unlikely Voyage of Jack de Crow,A. J. MacKinnon,dataset\adjusted_dataset\Travel-Holiday-Guides\0000650.jpg,"[[[303, 29], [496, 29], [496, 56], [303, 56]]]","[""TCrigf .""]"
Gypsy,Sibella Court,dataset\adjusted_dataset\Travel-Holiday-Guides\0000651.jpg,"[[[228, 10], [486, 10], [486, 67], [228, 67]]]","[""GYPSY""]"
An Illustrated Journey,Danny Gregory,dataset\adjusted_dataset\Travel-Holiday-Guides\0000652.jpg,"[[[82, 226], [330, 259], [319, 310], [72, 277]]]","[""ILLuStRA-;D-""]"
Lonely Planet Shanghai,Lonely Planet,dataset\adjusted_dataset\Travel-Holiday-Guides\0000653.jpg,"[[[32, 68], [485, 68], [485, 156], [32, 156]]]","[""Shanghai""]"
Easy French Phrase Book NEW EDITION,Heather McCoy,dataset\adjusted_dataset\Travel-Holiday-Guides\0000654.jpg,"[[[102, 80], [412, 80], [412, 128], [102, 128]]]","[""FRENCH""]"
Birds of Australia,Iain Campbell,dataset\adjusted_dataset\Travel-Holiday-Guides\0000655.jpg,"[[[32, 386], [478, 386], [478, 458], [32, 458]]]","[""AUSTRALIA""]"
The Best of A. A. Gill,Adrian Gill,dataset\adjusted_dataset\Travel-Holiday-Guides\0000656.jpg,"[[[77, 132], [432, 132], [432, 180], [77, 180]]]","[""A.A.GIlL""]"
My Good Life in France,Janine Marsh,dataset\adjusted_dataset\Travel-Holiday-Guides\0000657.jpg,"[[[125, 247], [399, 247], [399, 311], [125, 311]]]","[""in frunze""]"
And Another Thing,Jeremy Clarkson,dataset\adjusted_dataset\Travel-Holiday-Guides\0000658.jpg,"[[[387, 241], [457, 235], [459, 263], [389, 269]]]","[""in""]"
